Date,Control,Category,OUT,EXPORTS,HSB,ProjectExports,ATE,AUO,FW,OMR,ESA,Both,AF,DS,DSVOL,OMRDIF,HORB,Vernalis,SystemCapacity,SWP,CVP,SWPbelowCap,CVPbelowCap,UnimpairedDeltaIn,UnimpairedDeltaOut,TOT
9/17/2015,TUC EC,HSB,4523,2500,4523,2307,0,0,,-2440,,,,,,,in,263,11780,698,1609,6482,2991,3579.631006,2036.256006,9561
9/18/2015,TUC EC,HSB,4282,2469,4282,2301,0,0,,-2870,,,,,,,in,238,11780,694,1607,6486,2993,5172.797673,1041.631006,9237
9/19/2015,TUC EC,HSB,4204,2423,4204,2299,0,0,,-2660,,,,,,,in,227,11780,692,1607,6488,2993,5036.672673,2686.797673,9048
9/20/2015,TUC EC,HSB,4939,1645,4939,1495,0,0,,-1989,,,,,,,in,226,11780,691,804,6489,3796,5147.589339,2615.672673,9034
9/21/2015,TUC EC,HSB,5156,1271,5156,1103,0,0,,-1947,,,,,,,in,249,11780,296,807,6884,3793,5515.631006,2697.589339,8791
9/22/2015,TUC EC,HSB,4794,1282,4794,1113,0,0,,-1394,,,,,,,in,217,11780,297,816,6883,3784,4935.839339,3152.631006,8382
9/23/2015,TUC EC,HSB,5474,1304,5474,1101,0,0,,-351,,,,,,,in,185,11780,293,808,6887,3792,5697.131006,2629.839339,9063
9/24/2015,TUC EC,HSB,5295,1310,5295,1094,0,0,,248,,,,,,,in,190,11780,289,805,6891,3795,5576.131006,3412.131006,8822
9/25/2015,TUC EC,HSB,4735,1313,4735,1079,0,0,,-899,,,,,,,in,196,11780,296,783,6884,3817,6029.881006,3359.131006,8219
9/26/2015,TUC EC,HSB,4791,1339,4791,1103,0,0,,-2055,,,,,,,in,183,11780,296,807,6884,3793,4739.214339,3858.881006,8312
9/27/2015,TUC EC,HSB,4601,1306,4601,1100,0,0,,-1428,,,,,,,in,180,11780,291,809,6889,3791,5918.964339,2557.214339,8043
9/28/2015,TUC EC,HSB,4272,1315,4272,1098,0,0,,-1932,,,,,,,in,236,11780,289,809,6891,3791,5369.422673,3782.964339,7736
9/29/2015,TUC EC,HSB,4417,1331,4417,1103,0,0,,-2732,,,,,,,in,245,11780,294,809,6886,3791,4865.256006,3219.422673,7847
9/30/2015,TUC EC,HSB,4820,1322,4820,1094,0,0,,-1270,,,,,,,in,242,11780,285,809,6895,3791,5208.089339,2767.256006,8236
10/1/2015,TUC EC,HSB,6437,1332,6437,1102,0,0,,-1267,,,,,,,in,305,11280,295,807,6385,3793,5256.625678,3114.089339,8250
10/2/2015,TUC EC,HSB,6360,1309,6360,1101,0,0,,-1758,,,,,,,in,305,11280,293,808,6387,3792,6940.542345,3106.625678,8120
10/3/2015,TUC EC,HSB,5980,1271,5980,1100,0,0,,-2260,,,,,,,in,287,11280,293,807,6387,3793,4651.625678,6388.542345,7674
10/4/2015,TUC EC,HSB,6190,1280,6190,1106,0,0,,-1452,,,,,,,in,316,11280,294,812,6386,3788,4071.834012,4149.625678,7888
10/5/2015,TUC EC,HSB,6261,1296,6261,1097,0,0,,-1186,,,,,,,in,309,11280,290,807,6390,3793,3945.792345,3619.834012,7932
10/6/2015,TUC EC,HSB,4701,1298,4701,1097,0,0,,-999,,,,,,,in,332,11280,291,806,6389,3794,4530.625678,3493.792345,7973
10/7/2015,TUC EC,HSB,4733,1301,4733,1094,0,0,,-1061,,,,,,,in,327,11280,289,805,6391,3795,4182.750678,4128.625678,7966
10/8/2015,TUC EC,HSB,4762,1315,4762,1100,0,0,,-1274,,,,,,,in,327,11280,294,806,6386,3794,4031.500678,2182.750678,8008
10/9/2015,TUC EC,HSB,4704,1294,4704,1095,0,0,,-1760,,,,,,,in,349,11280,291,804,6389,3796,4389.459012,2081.500678,7924
10/10/2015,TUC EC,HSB,4516,1268,4516,1103,0,0,,-1887,,,,,,,in,343,11280,297,806,6383,3794,4828.084012,2439.459012,7655
10/11/2015,TUC EC,HSB,3958,2040,3958,1892,0,0,,-1960,,,,,,,in,350,11280,286,1606,6394,2994,5271.750678,2878.084012,7878
10/12/2015,TUC EC,HSB,4135,2051,4135,1899,0,0,,-2168,,,,,,,in,399,11280,289,1610,6391,2990,6945.584012,3371.750678,8068
10/13/2015,TUC EC,HSB,3867,2068,3867,1905,0,0,,-2590,,,,,,,in,377,11280,293,1612,6387,2988,7389.250678,5045.584012,7815
10/14/2015,TUC EC,HSB,3645,2081,3645,1907,0,0,,-2760,,,,,,,in,352,11280,292,1615,6388,2985,4717.167345,5489.250678,7557
10/15/2015,TUC EC,HSB,3685,2094,3685,1915,0,0,,-2750,,,,,,,in,382,11280,298,1617,6382,2983,5009.584012,2817.167345,7615
10/16/2015,TUC EC,HSB,4018,2078,4018,1916,0,0,,-2530,,,,,,,in,405,11280,297,1619,6383,2981,5549.042345,3159.584012,7693
10/17/2015,TUC EC,HSB,4277,2062,4277,1925,0,0,,-2280,,,,,,,in,400,11280,303,1622,6377,2978,6456.542345,3699.042345,7931
10/18/2015,TUC EC,HSB,5048,1458,5048,1330,0,0,,-1680,,,,,,,in,380,11280,283,1047,6397,3553,6335.542345,4834.542345,8048
10/19/2015,TUC EC,HSB,5323,1242,5323,1094,0,0,,-1125,,,,,,,in,374,11280,288,806,6392,3794,5276.792345,4713.542345,8105
10/20/2015,TUC EC,HSB,5137,1285,5137,1123,0,0,,-1254,,,,,,,in,349,11280,291,832,6389,3768,5029.750678,3704.792345,7974
10/21/2015,TUC EC,HSB,4493,1347,4493,1163,0,0,,-1562,,,,,,,in,330,11280,294,869,6386,3731,4737.334012,3457.750678,7625
10/22/2015,TUC EC,HSB,4489,1416,4489,1209,0,0,,-1845,,,,,,,in,447,11280,296,913,6384,3687,5065.042345,3165.334012,7692
10/23/2015,TUC EC,HSB,4490,1439,4490,1256,0,0,,-1693,,,,,,,in,538,11280,299,957,6381,3643,4404.584012,3265.042345,7665
10/24/2015,TUC EC,HSB,4135,1420,4135,1250,0,0,,-1491,,,,,,,in,463,11280,292,958,6388,3642,6355.709012,2604.584012,7297
10/25/2015,TUC EC,HSB,3827,1428,3827,1253,0,0,,-1531,,,,,,,in,426,11280,295,958,6385,3642,5649.875678,4605.709012,6998
10/26/2015,TUC EC,HSB,4198,1409,4198,1253,0,0,,-1426,,,,,,,in,822,11280,298,955,6382,3645,6355.709012,3899.875678,7344
10/27/2015,TUC EC,HSB,4426,1428,4426,1255,0,0,,-1627,,,,,,,in,1110,11280,298,957,6382,3643,6174.209012,4605.709012,7583
10/28/2015,TUC EC,HSB,4910,1398,4910,1248,0,0,,-1869,,,,,,,in,1240,11280,291,957,6389,3643,5554.084012,4424.209012,8037
10/29/2015,TUC EC,HSB,5040,1392,5040,1248,0,0,,-1433,,,,,,,in,1260,11280,289,959,6391,3641,5917.084012,3804.084012,8105
10/30/2015,TUC EC,HSB,4832,1379,4832,1251,0,0,,-1282,,,,,,,in,1220,11280,296,955,6384,3645,6577.542345,4167.084012,7888
10/31/2015,TUC EC,HSB,4288,1629,4288,1493,0,0,,-1757,,,,,,,in,1170,11280,539,954,6141,3646,4868.417345,4877.542345,7594
11/1/2015,TUC EC,HSB,4838,1670,4838,1541,0,0,,-1543,,,,,,,in,1170,11280,547,994,6133,3606,6500.565407,3168.417345,7737
11/2/2015,TUC EC,HSB,9889,1629,9889,1499,0,0,,-1259,,,,,,,in,1480,11280,546,953,6134,3647,8915.523741,4800.565407,8171
11/3/2015,TUC EC,HSB,9470,2495,9470,2331,0,0,,-1228,,,,,,,in,1610,11280,699,1632,5981,2968,9465.065407,7671.523741,8619
11/4/2015,TUC EC,HSB,9381,2624,9381,2482,0,0,,-1288,,,,,,,in,1560,11280,694,1788,5986,2812,7337.482074,12786.06541,8658
11/5/2015,TUC EC,HSB,8155,3037,8155,2894,0,0,,-2092,,,,,,,in,1440,11280,996,1898,5684,2702,5749.357074,10658.48207,7846
11/6/2015,TUC EC,HSB,7198,3036,7198,2899,0,0,,-2750,,,,,,,in,1320,11280,992,1907,5688,2693,7584.523741,9070.357074,7343
11/7/2015,TUC EC,HSB,2310,3034,2310,2897,0,0,,-3040,,,,,,,in,1200,11280,992,1905,5688,2695,6429.982074,10905.52374,7040
11/8/2015,TUC EC,HSB,2889,3066,2889,2898,0,0,,-3010,,,,,,,in,1110,11280,988,1910,5692,2690,6414.857074,9293.982074,6913
11/9/2015,TUC EC,HSB,4836,3041,4836,2905,0,0,,-2664,,,,,,,in,1040,11280,992,1913,5688,2687,7529.065407,4714.857074,7232
11/10/2015,TUC EC,HSB,5263,3039,5263,2900,0,0,,-1872,,,,,,,in,991,11280,990,1910,5690,2690,9177.690407,6564.065407,7658
11/11/2015,TUC EC,HSB,5414,3040,5414,2900,0,0,,-2224,,,,,,,in,901,11280,996,1904,5684,2696,8628.148741,9809.690407,7809
11/12/2015,TUC EC,HSB,5238,3035,5238,2895,0,0,,-2900,,,,,,,in,819,11280,991,1904,5689,2696,7518.982074,9260.148741,7400
11/13/2015,TUC EC,HSB,4433,3020,4433,2896,0,0,,-2940,,,,,,,out,755,11280,990,1906,5690,2694,7655.107074,8150.982074,7267
11/14/2015,TUC EC,HSB,2451,3020,2451,2906,0,0,,-3360,,,,,,,out,725,11280,996,1910,5684,2690,7050.107074,8515.107074,6890
11/15/2015,TUC EC,HSB,3376,3046,3376,2916,0,0,,-3120,,,,,,,out,724,11280,997,1919,5683,2681,6913.982074,7226.107074,6973
11/16/2015,TUC EC,HSB,4309,3035,4309,2906,0,0,,-392,,,,,,,out,708,11280,995,1911,5685,2689,8154.232074,5491.982074,7895
11/17/2015,TUC EC,HSB,4072,2515,4072,2389,0,0,,-1292,,,,,,,out,692,11280,494,1895,6186,2705,9041.565407,7595.232074,7367
11/18/2015,TUC EC,HSB,3720,2498,3720,2382,0,0,,-1963,,,,,,,out,666,11280,491,1891,6189,2709,8340.773741,8482.565407,6998
11/19/2015,TUC EC,HSB,3529,2583,3529,2452,0,0,,-2131,,,,,,,out,665,11280,490,1962,6190,2638,5623.315407,7553.773741,6893
11/20/2015,TUC EC,HSB,2453,2551,2453,2416,0,0,,-2578,,,,,,,out,660,11280,497,1919,6183,2681,6001.440407,4836.315407,6753
11/21/2015,TUC EC,HSB,2410,2555,2410,2420,0,0,,-2259,,,,,,,out,646,11280,495,1925,6185,2675,5446.857074,5214.440407,6711
11/22/2015,TUC EC,HSB,3513,1256,3513,1120,0,0,,-1754,,,,,,,out,657,11280,289,831,6391,3769,6404.773741,3696.857074,6517
11/23/2015,TUC EC,HSB,3324,1251,3324,1099,0,0,,-1738,,,,,,,out,641,11280,299,800,6381,3800,8446.648741,4654.773741,6322
11/24/2015,TUC EC,HSB,4204,1231,4204,1100,0,0,,-1652,,,,,,,out,634,11280,292,808,6388,3792,7735.773741,6696.648741,6724
11/25/2015,TUC EC,HSB,4614,1214,4614,1100,0,0,,-865,,,,,,,out,641,11280,287,813,6393,3787,6717.357074,5985.773741,7167
11/26/2015,TUC EC,HSB,4757,1202,4757,1091,0,0,,-729,,,,,,,out,665,11280,288,803,6392,3797,6944.232074,5423.357074,7299
11/27/2015,TUC EC,HSB,4629,1192,4629,1091,0,0,,-981,,,,,,,out,665,11280,289,802,6391,3798,6510.648741,5600.232074,7210
11/28/2015,TUC EC,HSB,4404,1180,4404,1085,0,0,,-1047,,,,,,,out,652,11280,284,801,6396,3799,5991.357074,5166.648741,7023
11/29/2015,TUC EC,HSB,3983,1198,3983,1099,0,0,,-948,,,,,,,out,662,11280,299,800,6381,3800,6072.023741,4597.357074,7079
11/30/2015,TUC EC,HSB,4010,1200,4010,1098,0,0,,-702,,,,,,,out,666,11280,299,799,6381,3801,5976.232074,4628.023741,7157
12/1/2015,EC,HSB,4272,1041,4272,937,0,0,0,-602,,,,,,,out,663,11280,140,797,6540,3803,11700.64767,4076.232074,7312
12/2/2015,EC,HSB,4705,641,4705,544,0,0,0,-675,,,,,,,out,636,11280,142,402,6538,4198,12018.27267,9750.647674,7344
12/3/2015,EC,HSB,5544,642,5544,550,0,0,0,-1124,,,,,,,out,639,11280,147,403,6533,4197,11080.52267,10018.27267,7496
12/4/2015,EC,HSB,6099,711,6099,604,0,0,0,-328,,,,,,,out,640,11280,199,405,6481,4195,12779.56434,9080.522674,8169
12/5/2015,EC,HSB,6313,687,6313,592,0,0,0,-497,,,,,,,out,639,11280,190,402,6490,4198,13621.52267,11464.56434,8411
12/6/2015,EC,HSB,6360,669,6360,596,0,0,0,-948,,,,,,,out,642,11280,190,406,6490,4194,12371.18934,12256.52267,8439
12/7/2015,EC,HSB,6603,668,6603,596,0,0,0,-810,,,,,,,out,645,11280,190,406,6490,4194,11872.06434,10956.18934,8731
12/8/2015,EC,HSB,5969,679,5969,591,0,0,0,-751,,,,,,,out,644,11280,186,405,6494,4195,15239.89767,10457.06434,8797
12/9/2015,EC,HSB,6047,666,6047,587,0,0,0,-1048,,,,,,,out,637,11280,190,397,6490,4203,14186.18934,13774.89767,8862
12/10/2015,EC,HSB,6839,694,6839,604,0,0,0,-1366,,,,,,,out,627,11280,197,407,6483,4193,16152.43934,12036.18934,8585
12/11/2015,EC,HSB,8397,673,8397,598,0,0,0,-516,,,,,,,out,646,11280,191,407,6489,4193,32694.14767,14002.43934,9205
12/12/2015,EC,HSB,9356,671,9356,599,0,0,0,-90,,,,,,,out,667,11280,190,409,6490,4191,28812.06434,31635.14767,10162
12/13/2015,EC,HSB,12535,661,12535,598,0,0,0,-509,,,,,,,out,670,11280,190,408,6490,4192,22943.56434,28666.06434,11039
12/14/2015,EC,HSB,13129,715,13129,650,0,0,0,996,,,,,,,out,672,11280,190,460,6490,4140,24763.60601,22797.56434,11686
12/15/2015,EC,HSB,11404,694,11404,615,0,0,0,7,,,,,,,out,682,11280,195,420,6485,4180,30395.14767,26899.60601,11088
12/16/2015,EC,HSB,10534,808,10534,733,0,0,0,-700,0,,,,,,out,684,11280,297,436,6383,4164,18764.02267,32531.14767,11248
12/17/2015,EC,HSB,9141,1384,9141,1293,0,0,0,-1188,0,,,,,,out,672,11280,500,793,6180,3807,15970.93934,19759.02267,10431
12/18/2015,EC,HSB,6336,1399,6336,1303,0,0,0,-1721,0,,,,,,out,668,11280,495,808,6185,3792,17720.39767,16052.93934,9198
12/19/2015,EC,HSB,7437,1379,7437,1296,0,0,0,-1372,0,,,,,,out,669,11280,498,798,6182,3802,18557.31434,17802.39767,9129
12/20/2015,EC,HSB,9056,1372,9056,1297,0,0,0,-685,0,,,,,,out,698,11280,499,798,6181,3802,22701.56434,17092.31434,10513
12/21/2015,EC,HSB,14539,1371,14539,1298,0,0,0,-2243,0,,,,,,out,699,11280,499,799,6181,3801,27914.64767,22377.56434,13654
12/22/2015,EC,HSB,17944,3439,17944,3363,0,0,0,-3970,0,,,,,,out,715,11280,1995,1368,4685,3232,62480.31434,27818.64767,18208
12/23/2015,EC,HSB,18226,4694,18226,4608,0,0,0,-3480,0,,,,,,out,833,11280,2990,1618,3690,2982,79748.02267,64716.31434,20382
12/24/2015,EC,HSB,21379,5727,21379,5640,0,0,0,-4160,0,,,,,,out,1270,11703.33333,3994,1646,3109.333333,2954,77040.64767,82897.02267,24569
12/25/2015,EC,HSB,20983,5677,20983,5589,0,0,0,-3640,0,,,,,,out,1350,11730,2994,2595,4136,2005,45731.89767,79554.64767,24302
12/26/2015,EC,HSB,14134,5680,14134,5603,0,0,0,-4080,0,,,,,,out,1130,11656.66667,2993,2610,4063.666667,1990,37715.64767,48245.89767,19747
12/27/2015,EC,HSB,8011,6766,8011,6692,0,0,0,-5440,0,,,,,,out,1060,11633.33333,3998,2694,3035.333333,1906,25686.23101,40051.64767,15578
12/28/2015,EC,HSB,5922,6738,5922,6649,0,0,0,-6160,0,,,,,,out,1010,11616.66667,3893,2756,3123.666667,1844,24738.39767,25740.23101,13003
12/29/2015,EC,HSB,3563,6734,3563,6638,0,0,0,-5303.937288,0,,,,,,out,967,11280,3891,2747,2789,1853,27879.35601,23929.39767,11737
12/30/2015,EC,HSB,3070,6348,3070,6235,0,0,0,-4678.750152,0,,,,,,out,923,11280,3488,2747,3192,1853,20891.60601,27527.35601,10808
12/31/2015,EC,HSB,2860,5792,2860,5733,0,0,0,-4723.194112,0,,,,,,out,881,11280,2998,2735,3682,1865,17836.35601,19447.60601,9992
1/1/2016,Outflow,F&W,3611,4597,3611,4564,0,0,0,-3884.343048,0,,,,,,out,863,11280,1989,2575,4691,2025,32224.87164,16442.35601,9448
1/2/2016,Outflow,F&W,3790,3448,3790,3417,0,0,0,-3404.080672,0,,,,,,out,843,11280,1498,1919,5182,2681,31987.9133,30880.87164,8886
1/3/2016,Outflow,F&W,4240,2580,4240,2556,0,0,0,-3190,0,,,,,,out,814,11280,1485,1071,5195,3529,31957.6633,30743.9133,8419
1/4/2016,Outflow,F&W,5405,2332,4800,2303,605,0,605,-2841,0,,,,,,out,789,11280,1495,808,5185,3792,32875.24664,30307.6633,8369
1/5/2016,Outflow,F&W,11263,3827,4800,3798,6463,0,6463,-3190,0,,0,0,,,out,792,11280,2995,803,3685,3797,34856.62164,31275.24664,9483
1/6/2016,Salvage,AF,13227,5599,4800,5571,5709,2718,3466.35,-3990,2242.65,,2242.65,0,,,out,869,11280,4194,1377,2486,3223,41874.62164,34219.62164,12021
1/7/2016,Salvage,AF,19416,5590,4800,5556,6100.666667,8515.333333,0,-4250,6100.666667,,6100.666667,0,,,out,1130,11656.66667,3592,1964,3464.666667,2636,57992.82997,47449.62164,18151
1/8/2016,OMR,AF,27181,5623,4800,5593,6200.333333,16180.66667,0,-3820,6200.333333,,6200.333333,0,,,out,1540,11793.33333,2990,2603,4203.333333,1997,58617.99664,64758.82997,25720
1/9/2016,OMR,AF,27455,6087,4800,6064,5759.333333,16895.66667,0,-4230,5759.333333,,5759.333333,0,,,out,1630,11823.33333,3194,2870,4029.333333,1730,54377.95497,65433.99664,27326
1/10/2016,OMR,AF,18049,5841,4800,5811,5962.333333,7286.666667,0,-4310,5962.333333,,5962.333333,0,,,out,1480,11773.33333,2393,3418,4780.333333,1182,45272.70497,61421.95497,23812
1/11/2016,OMR,AF,13359,5948,4800,5923,5823.666667,2735.333333,0,-4420,5823.666667,,5823.666667,0,,,out,1400,11746.66667,2289,3634,4857.666667,966,44279.49664,51453.70497,20376
1/12/2016,OMR,AF,11869,5964,4800,5937,5783,1286,0,-4950,5783,,5783,0,,,out,1320,11720,2294,3643,4826,957,44748.37164,44348.49664,18852
1/13/2016,OMR,AF,10470,6083,4800,6052,5641.333333,28.66666667,1171.333333,-5360,4470,,4470,0,,,out,1240,11693.33333,2398,3654,4695.333333,946,40619.24664,43676.37164,17572
1/14/2016,OMR,AF,10444,5844,4800,5822,5644,0,1200,-4220,4444,,4444,0,,,out,1140,11660,2197,3625,4863,975,44415.62164,39597.24664,16799
1/15/2016,DS-Vol,DS,15007,4149,4800,4122,7508,2699,0,-3180,7508,,5774.358434,,2082.856489,,out,1050,11630,1695,2427,5335,2173,61436.2883,43393.62164,18979
1/16/2016,DS-Vol,DS,20483,4230,4800,4203,7077,8606,0,-2862,7077,,4856.812314,,2446.784161,,out,985,11280,2299,1904,4381,2696,64955.37164,60921.2883,23799
1/17/2016,DS-Vol,DS,27424,4129,4800,4103,7177,15447,0,-3590,7177,,5302.42916,,1613.641566,,out,949,11280,2196,1907,4484,2693,70420.5383,65124.37164,27658
1/18/2016,DS-Vol,DS,33377,4130,4800,4106,7174,21403,0,-3248,7174,,5457.360037,,2005.035477,,out,994,11280,2193,1913,4487,2687,88469.70497,71324.5383,33104
1/19/2016,DS-Vol,DS,40792,4186,4800,4159,7561,28431,0,-3037,7561,,5378.743191,,2246.509499,,out,1320,11720,2243,1916,4877,2684,140827.4133,92340.70497,39887
1/20/2016,DS-Vol,DS,45990,4362,4800,4335,7788.333333,33401.66667,0,-2578,7788.333333,,4918.276112,,2771.801328,,out,2530,12123.33333,1993,2342,5530.333333,2258,148334.455,145204.4133,45720
1/21/2016,DS-Vol,DS,50085,4533,4800,4507,7956.333333,37328.66667,0,-2722,7956.333333,,5236.196002,,2607.003891,,out,3550,12463.33333,1994,2513,5869.333333,2087,138624.205,153396.455,50624
1/22/2016,DS-OMR,DS,51570,4537,4800,4512,7754.666667,39015.33333,0,-3193,7754.666667,4893.600061,0,2861.066606,,2500,out,2960,12266.66667,1990,2522,5676.666667,2078,104910.58,143229.205,54405
1/23/2016,DS-OMR,DS,53300,4147,4800,4122,8011.333333,40488.66667,0,-2438,8011.333333,5150.266728,0,2861.066606,,2500,out,2560,12133.33333,1597,2525,5936.333333,2075,93899.57997,108881.58,56382
1/24/2016,DS-OMR,DS,51241,3890,4800,3859,8227.666667,38213.33333,0,-1469,8227.666667,5366.600061,0,2861.066606,,2500,out,2420,12086.66667,1345,2514,6141.666667,2086,118407.1216,95588.57997,54983
1/25/2016,DS-OMR,DS,49853,3813,4800,3795,8385,36668,0,-1681,8385,5523.933394,0,2861.066606,,2500,out,2700,12180,1297,2498,6283,2102,131071.7883,119461.1216,53748
1/26/2016,DS-OMR,DS,48338,4025,4800,4002,8131.333333,35406.66667,0,-2113,8131.333333,5270.266728,0,2861.066606,,2500,out,2560,12133.33333,1894,2108,5639.333333,2492,101431.83,131212.7883,52445
1/27/2016,DS-OMR,DS,44133,4412,4800,4380,7703.333333,31629.66667,0,-2498,7703.333333,4842.266728,0,2861.066606,,2500,out,2410,12083.33333,2198,2182,5285.333333,2418,84436.37164,101344.83,49265
1/28/2016,DS-OMR,DS,38454,4881,4800,4849,7167.666667,26486.33333,0,-3112,7167.666667,5451.026703,0,1716.639963,,1500,out,2210,12016.66667,2391,2458,5025.666667,2142,73848.87164,84349.37164,44054
1/29/2016,DS-OMR,DS,33137,4848,4800,4789,7144.333333,21192.66667,0,-3490,7144.333333,5427.69337,0,1716.639963,,1500,out,1960,11933.33333,2331,2458,5002.333333,2142,73974.9133,73126.87164,38017
1/30/2016,DS-OMR,DS,34843,4727,4800,4661,7195.666667,22847.33333,0,-3220,7195.666667,5479.026703,0,1716.639963,,1500,out,1730,11856.66667,2191,2470,5065.666667,2130,150477.1633,73252.9133,39372
1/31/2016,DS-OMR,DS,38917,4610,4800,4550,7253.333333,26863.66667,0,-2840,7253.333333,5536.69337,0,1716.639963,,1500,out,1570,11803.33333,2093,2457,5110.333333,2143,173769.6633,150440.1633,43281
2/1/2016,DS-Vol,DS,42029,4520,4800,4442,7341.333333,29887.66667,0,-1851,7341.333333,,4163.425345,,3603.799496,,out,1510,11783.33333,1990,2452,5193.333333,2148,115305.1625,173960.6633,46301
2/2/2016,DS-Vol,DS,42112,3453,4800,3364,8412.666667,28899.33333,0,-2222,8412.666667,,5423.589075,,3179.217212,,out,1490,11776.66667,1499,1865,5677.666667,2735,88090.24579,115546.1625,45318
2/3/2016,DS-Vol,DS,37565,3192,4800,3105,8658.333333,24106.66667,0,-2185,8658.333333,,5382.004654,,3221.560998,,out,1450,11763.33333,1497,1608,5666.333333,2992,71941.78746,88331.24579,41427
2/4/2016,DS-Vol,DS,31614,3208,4800,3112,8638,18176,0,-2197,8638,,5216.329137,,3207.827878,,out,1410,11750,1495,1617,5655,2983,63012.99579,72182.78746,35721
2/5/2016,DS-Vol,DS,26809,3209,4800,3097,8639.666667,13369.33333,916.0666667,-2489,7723.6,,4687.436118,,2873.655299,,out,1370,11736.66667,1491,1606,5645.666667,2994,56539.49579,62340.99579,30916
2/6/2016,DS-Vol,DS,22876,3475,4800,3364,8349.333333,9726.666667,2175.833333,-2671,6173.5,,3311.288968,,2665.36965,,out,1300,11713.33333,1494,1870,5619.333333,2730,55349.66246,55639.49579,27250
2/7/2016,DS-Vol,DS,19882,3581,4800,3462,8231.333333,6850.666667,3166.633333,-2850,5064.7,,2582.438613,,2460.517281,,out,1240,11693.33333,1495,1967,5598.333333,2633,51825.53746,54449.66246,24362
2/8/2016,DS-Vol,DS,17501,3732,4800,3609,8067.666667,4633.333333,3930.466667,-2699,4137.2,,1619.461387,,2633.325704,,out,1190,11676.66667,1397,2212,5679.666667,2388,48523.24579,50925.53746,22132
2/9/2016,DS-Vol,DS,15524,4380,4800,4247,7433,3291,4399.3,-3100,3033.7,,640.7038911,,2174.41062,,out,1200,11680,1798,2449,5282,2151,45669.66246,47623.24579,20802
2/10/2016,DS-OMR,DS,15027,4684,4800,4548,7122,3105,4474.35,-3760,2647.65,1503.223358,0,1144.426642,,1000,out,1170,11670,2099,2449,4971,2151,46879.66246,44769.66246,20559
2/11/2016,DS-OMR,DS,14052,5397,4800,5272,6381.333333,2870.666667,4549.383333,-4120,1831.95,1259.736679,0,572.2133211,,500,out,1120,11653.33333,2588,2684,4465.333333,1916,44096.66246,45979.66246,20297
2/12/2016,OMR,AF,12781,5977,4800,5845,5785,2196,4767.9,-4490,1017.1,1017.1,0,0,,,out,1050,11630,2591,3254,4439,1346,43829.45413,43246.66246,19606
2/13/2016,OMR,AF,12263,6049,4800,5926,5354,2109,4574.35,-4500,779.65,779.65,0,0,,,out,989,11280,2500,3426,4180,1174,41787.57913,42979.45413,19159
2/14/2016,OMR,AF,12014,6031,4800,5910,5370,1844,4756,-4810,614,614,0,0,,,out,954,11280,2499,3411,4181,1189,43496.70413,40937.57913,18895
2/15/2016,OMR,AF,11537,5975,4800,5859,5421,1316,5284,-5430,137,137,0,0,,,out,932,11280,2447,3412,4233,1188,41424.57913,42646.70413,18356
2/16/2016,OMR,AF,10474,5995,4800,5868,5412,262,5412,-6260,0,0,0,0,,,out,892,11280,2439,3429,4241,1171,45588.99579,40574.57913,17319
2/17/2016,OMR,AF,12411,5906,4800,5800,5480,2131,5458.1,-6830,21.9,21.9,0,0,,,out,873,11280,2393,3407,4287,1193,46884.70413,44738.99579,16634
2/18/2016,OMR,AF,13917,5899,4800,5800,5480,3637,5009.75,-4640,470.25,470.25,0,0,,,out,890,11280,2399,3401,4281,1199,53368.28746,46034.70413,17915
2/19/2016,OMR,AF,14354,5905,4800,5809,5471,4083,4857.85,-4390,613.15,613.15,0,0,,,out,904,11280,2397,3412,4283,1188,57411.70413,55028.28746,18349
2/20/2016,OMR,AF,14612,5904,4800,5804,5476,4336,4764.75,-4580,711.25,711.25,0,0,,,out,878,11280,2397,3407,4283,1193,64228.03746,59300.70413,18615
2/21/2016,OMR,AF,15313,5885,4800,5784,5496,5017,4514.5,-4790,981.5,981.5,0,0,,,out,877,11280,2392,3392,4288,1208,56836.95413,66117.03746,19330
2/22/2016,OMR,AF,13306,5890,4800,5789,5491,3015,4329,-4930,1162,1162,0,0,,,out,866,11280,2391,3398,4289,1202,54074.12079,58725.95413,19860
2/23/2016,OMR,AF,14471,5934,4800,5828,5452,4219,3826.05,-5070,1625.95,1625.95,0,0,,,out,841,11280,2396,3432,4284,1168,49360.16246,55913.12079,21297
2/24/2016,OMR,AF,15287,5893,4800,5787,5493,4994,3556.2,-5100,1936.8,1936.8,0,0,,,out,840,11280,2390,3397,4290,1203,47766.99579,48688.16246,22068
2/25/2016,OMR,AF,14283,5921,4800,5803,5477,4006,3897.8,-5070,1579.2,1579.2,0,0,,,out,880,11280,2362,3441,4318,1159,47746.82913,46866.99579,21092
2/26/2016,OMR,AF,12879,5905,4800,5797,5483,2596,4394.8,-5180,1088.2,1088.2,0,0,,,out,866,11280,2394,3403,4286,1197,46309.95413,46846.82913,19672
2/27/2016,OMR,AF,11760,5897,4800,5791,5489,1471,5129,-4940,360,360,0,0,,,out,846,11280,2395,3396,4285,1204,46365.41246,45409.95413,18543
2/28/2016,OMR,AF,10816,5885,4800,5794,5486,530,5486,-4930,0,0,0,0,,,out,801,11280,2385,3409,4295,1191,45851.16246,45465.41246,17588
